file,formula,n_atoms,energy_eV,energy_per_atom_eV,pressure_input_GPa,pressure_output_GPa,stress_GPa,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,lattice_vectors,source_csv,volume_A3,H_tot_eV,H_per_atom_eV,Li_num,Li_frac,Cu_num,Cu_frac,H_num,H_frac,H_form_eV_per_atom,explicit_formula
sample_9.vasp,LiH,2,-5.011692,-2.5058460235595703,75,74.35121409098308,[-7.431e+01 -7.427e+01 -7.447e+01 -9.866e-02 -1.394e-01 -5.730e-02],2.297857120464288,2.297857120464287,2.297857120464288,60.11347765149879,60.1134776514988,60.1134776514988,"[[1.994622e+00 2.910890e-03 1.140887e+00]
 [6.624768e-01 1.880051e+00 1.143101e+00]
 [4.723119e-03 6.415770e-04 2.297852e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_81/summary_batch_81_75GPa.csv,8.601400402151903,-1.0200930461463749,-0.5100465230731874,1.0,0.5,0.0,0.0,1.0,0.5,-1.2128252901353114,LiH
sample_18.vasp,LiH,2,-5.011209,-2.5056045055389404,75,74.37971496582031,[-74.304 -74.381 -74.454  -0.186   0.131   0.108],2.299201487410106,2.299201487410106,2.2992014874101043,90.0793103988882,119.95422068866368,119.95422068866368,"[[ 1.993346 -0.00467  -1.145808]
 [-1.324617  1.879267 -0.008458]
 [-0.002532  0.00467   2.299195]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_14/summary_batch_14_75GPa.csv,8.600343692939605,-1.0185705244891672,-0.5092852622445836,1.0,0.5,0.0,0.0,1.0,0.5,-1.2120640293067075,LiH
sample_20.vasp,LiH,2,-5.0082173,-2.504108667373657,75,74.5448506673177,[-74.592 -74.368 -74.674   0.387   0.274   0.318],2.297042610902204,2.2970426109022037,2.2957966903664238,119.8865828285068,119.88658282850685,90.01098018607983,"[[ 1.991730e+00  1.549640e-04 -1.144297e+00]
 [-6.590439e-01  1.878512e+00 -1.145974e+00]
 [-3.278579e-04  1.587159e-03  2.295796e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_76/summary_batch_76_75GPa.csv,8.594044160089295,-1.0096454824715342,-0.5048227412357671,1.0,0.5,0.0,0.0,1.0,0.5,-1.2076015082978908,LiH
sample_6.vasp,Li5CuH6,12,-31.58374,-2.6319783528645835,75,74.42352040608723,[-7.445e+01 -7.434e+01 -7.448e+01 -5.252e-02  6.074e-02  4.652e-02],3.31337013865356,4.651066606671175,4.026712946273777,106.65036041648112,114.25991190631515,89.96943011546831,"[[ 3.0171   -0.006162 -1.369485]
 [-0.565282  4.438082 -1.27134 ]
 [ 0.010525 -0.054416  4.026331]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_79/summary_batch_79_75GPa.csv,53.71229933568353,-6.633563386444681,-0.5527969488703901,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-1.0962081648288746,Li5CuH6
sample_4.vasp,Li5CuH6,12,-31.45155,-2.620962460835775,75,74.71275838216145,[-7.476e+01 -7.433e+01 -7.505e+01  5.501e-04 -3.085e-01  1.354e-04],4.020858528521005,4.033053712445898,4.023725837038398,80.49383574506821,70.65173922543056,60.09997648613405,"[[ 3.798962e+00 -1.587488e-05  1.317265e+00]
 [ 1.898390e+00  3.496231e+00  6.618219e-01]
 [ 1.577415e-02 -3.665518e-03  4.023693e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_82/summary_batch_82_75GPa.csv,53.37040994505173,-6.563837561475186,-0.5469864634562654,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-1.0903976794147499,Li5CuH6
sample_6.vasp,Li7CuH7,15,-37.84927,-2.523284657796224,75,75.24013010660808,[-7.542e+01 -7.499e+01 -7.532e+01  5.980e-01  3.460e-02 -1.903e-02],2.323192881715621,3.972344192793817,7.93746671509306,80.45786047533026,89.97737949487953,73.00613436805953,"[[ 2.323189e+00  1.020162e-03  4.232182e-03]
 [ 1.157977e+00  3.723092e+00  7.597309e-01]
 [-1.122791e-02 -2.117342e-01  7.934634e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_39/summary_batch_39_75GPa.csv,68.9936590486893,-5.449018099125055,-0.3632678732750037,7.0,0.4666666666666667,1.0,0.06666666666666667,7.0,0.4666666666666667,-1.0903262562601568,Li7CuH7
sample_9.vasp,Li5CuH6,12,-31.58972,-2.6324766476949057,75,74.52963511149089,[-7.463e+01 -7.464e+01 -7.432e+01  1.797e-02 -1.122e-01 -6.077e-03],2.3462429216512324,3.29689130087205,6.977054076229567,89.9852030123297,90.02241854427966,90.00404373466817,"[[ 2.346054e+00  4.577465e-04 -2.977714e-02]
 [-8.273507e-04  3.296889e+00  3.830481e-03]
 [ 8.582013e-02 -6.282248e-03  6.976523e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_44/summary_batch_44_75GPa.csv,53.96965452920579,-6.484253035497918,-0.5403544196248266,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-1.083765635583311,Li5CuH6
sample_20.vasp,Li5CuH6,12,-31.412994,-2.6177495320638022,75,75.1194330851237,[-7.488e+01 -7.510e+01 -7.538e+01 -9.563e-02 -5.200e-02 -1.647e-01],4.032284977427137,4.032284977427144,4.021908563237919,99.60178243521813,99.60178243521813,120.1567687992382,"[[ 3.974953  0.006891 -0.677515]
 [-2.175502  3.327561 -0.673685]
 [ 0.004982  0.004588  4.021903]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_51/summary_batch_51_75GPa.csv,53.287854090284796,-6.428520389371428,-0.5357100324476191,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-1.0791212484061035,Li5CuH6
sample_14.vasp,Li4CuH5,10,-26.609385,-2.6609384536743166,75,74.46128845214844,[-7.440e+01 -7.447e+01 -7.452e+01 -1.991e-02 -8.590e-03 -3.687e-02],3.31958983052185,4.040867760449713,4.040420408786741,80.30857525321454,65.7768759319608,65.77441803803099,"[[ 3.022437  0.004466  1.372783]
 [ 1.506495  3.687243  0.680681]
 [-0.014412  0.005418  4.040391]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_48/summary_batch_48_75GPa.csv,45.073755785217465,-5.661317492260597,-0.5661317492260597,4.0,0.4,1.0,0.1,5.0,0.5,-1.0776694549638162,Li4CuH5
sample_11.vasp,Li4CuH5,10,-26.605494,-2.660549354553223,75,74.49774424235027,[-7.456e+01 -7.437e+01 -7.456e+01 -1.425e-01 -8.550e-02  5.115e-03],3.317265794738372,4.0416935742621805,4.040114406389965,80.37902063637206,65.79643709768399,65.80455543415918,"[[ 3.030736  0.011873  1.34861 ]
 [ 1.493357  3.692494  0.686044]
 [ 0.015299 -0.017726  4.040047]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/75_GPa/batch_47/summary_batch_47_75GPa.csv,45.06552686514322,-5.650996717088919,-0.5650996717088919,4.0,0.4,1.0,0.1,5.0,0.5,-1.0766373774466484,Li4CuH5
